country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,region,subregion,landAreaKm,density,co2_per_landmass
Estonia,2008,EST,1337013.0,31920816128.0,0.603,0.451,17.89,13.823,-0.94,-6.369,10.339,0.433,0.204,13.381,0.56,0.264,12.322,9.216,17.536,13.116,0.549,18.639,1429.403,1481.541,1021.103,2.841,59.779,136.594,326.011,1.03,50750.434,2.126,0.0,0.0,1.682,1.258,15.856,14.861,-4.067,-3.042,1.31,0.98,1.34,1.002,3.237,2.421,0.035,0.047,67.854,0.053,0.056,0.038,0.093,0.072,0.112,0.076,0.166,0.021,0.036,0.02,0.072,Europe,Northern Europe,42750.0,30.9419,0.0004184795321637427
Estonia,2009,EST,1334557.0,26784890880.0,0.257,0.193,14.441,11.766,-2.057,-14.883,8.816,0.439,0.2,10.821,0.539,0.246,10.02,7.508,14.08,10.551,0.526,18.896,1443.844,1493.307,1031.123,2.841,61.003,133.919,328.926,1.055,43997.602,2.192,0.0,0.0,1.224,0.917,13.308,12.319,-2.675,-2.004,1.27,0.952,1.28,0.959,2.914,2.184,0.019,0.025,58.717,0.022,0.046,0.032,0.077,0.069,0.11,0.075,0.164,0.021,0.036,0.019,0.071,Europe,Northern Europe,42750.0,30.9419,0.0003378011695906433
Estonia,2010,EST,1331535.0,26952075264.0,0.31,0.233,19.003,15.082,3.316,28.184,11.327,0.56,0.206,14.271,0.705,0.26,14.26,10.71,17.268,12.969,0.641,19.206,1462.846,1508.389,1045.383,2.841,62.331,129.999,331.992,1.092,54935.602,2.714,0.0,0.0,1.328,0.997,16.357,15.381,-3.92,-2.944,1.29,0.969,1.31,0.984,3.066,2.303,0.028,0.037,73.149,0.025,0.057,0.039,0.102,0.068,0.109,0.074,0.163,0.02,0.035,0.019,0.07,Europe,Northern Europe,42750.0,30.9419,0.0004445146198830409
Estonia,2011,EST,1327435.0,28535476224.0,0.416,0.313,18.984,15.174,0.092,0.608,11.431,0.532,0.208,14.301,0.665,0.26,14.181,10.683,19.566,14.74,0.686,19.622,1481.83,1523.562,1059.565,2.841,63.521,126.188,335.148,1.132,54965.695,2.557,0.0,0.0,1.19,0.897,15.752,11.112,-3.811,-2.871,1.23,0.927,1.32,0.994,3.156,2.378,0.03,0.04,72.963,0.031,0.055,0.038,0.096,0.066,0.108,0.074,0.161,0.02,0.035,0.018,0.069,Europe,Northern Europe,42750.0,30.9419,0.0004440701754385965
Estonia,2012,EST,1322682.0,29763610624.0,0.407,0.308,17.795,14.607,-0.567,-3.734,11.044,0.491,0.199,13.454,0.598,0.242,12.602,9.528,17.636,13.333,0.593,20.03,1499.625,1538.17,1072.167,2.841,64.796,123.0,338.39,1.401,55555.875,2.469,0.0,0.0,1.275,0.964,14.864,10.214,-3.188,-2.41,1.23,0.93,1.35,1.021,3.242,2.451,0.203,0.269,73.483,0.029,0.051,0.037,0.084,0.064,0.106,0.073,0.16,0.019,0.034,0.018,0.068,Europe,Northern Europe,42750.0,30.9419,0.0004162573099415205
Estonia,2013,EST,1317985.0,30185959424.0,0.399,0.303,19.698,16.913,2.306,15.788,12.833,0.56,0.219,14.945,0.653,0.255,14.532,11.026,17.202,13.052,0.57,20.429,1519.323,1555.083,1086.699,2.841,66.008,120.216,341.643,1.702,58702.074,2.563,0.0,0.0,1.212,0.92,16.768,12.102,-2.785,-2.113,1.2,0.91,1.37,1.039,3.253,2.468,0.229,0.301,77.368,0.028,0.056,0.042,0.097,0.063,0.105,0.072,0.158,0.019,0.034,0.017,0.067,Europe,Northern Europe,42750.0,30.9419,0.00046077192982456143
Estonia,2014,EST,1314531.0,31037874176.0,0.422,0.321,18.86,17.065,0.152,0.897,12.982,0.55,0.231,14.348,0.608,0.255,14.072,10.705,17.345,13.194,0.559,20.851,1538.183,1572.148,1100.771,2.841,67.03,118.42,344.936,1.753,56277.215,2.383,0.0,0.0,1.022,0.777,15.785,11.107,-1.795,-1.366,1.19,0.905,1.4,1.065,3.294,2.505,0.039,0.051,73.978,0.028,0.053,0.042,0.093,0.061,0.104,0.072,0.157,0.018,0.033,0.017,0.066,Europe,Northern Europe,42750.0,30.9419,0.00044116959064327484
Estonia,2015,EST,1314658.0,31485411328.0,0.206,0.156,15.847,14.271,-2.794,-16.371,10.856,0.453,0.209,12.054,0.503,0.232,11.263,8.567,18.056,13.734,0.573,21.056,1554.03,1586.419,1112.034,2.842,67.946,116.845,348.333,1.82,52040.848,2.173,0.0,0.0,0.915,0.696,13.966,9.288,-1.576,-1.198,1.18,0.898,1.42,1.08,3.397,2.584,0.05,0.066,68.416,0.014,0.045,0.035,0.077,0.059,0.102,0.071,0.155,0.018,0.032,0.016,0.065,Europe,Northern Europe,42750.0,30.9419,0.00037069005847953216
Estonia,2016,EST,1315928.0,31962619904.0,0.185,0.141,17.559,15.434,1.163,8.148,11.729,0.483,0.219,13.344,0.549,0.249,12.753,9.691,16.63,12.638,0.52,21.242,1571.59,1601.853,1124.786,2.842,68.997,114.72,351.837,1.886,53617.738,2.207,0.0,0.0,1.052,0.799,14.203,15.67,-2.125,-1.615,1.1,0.836,1.36,1.033,3.504,2.663,0.05,0.066,70.557,0.012,0.049,0.039,0.089,0.057,0.101,0.071,0.154,0.017,0.032,0.016,0.064,Europe,Northern Europe,42750.0,30.9419,0.00041073684210526316
Estonia,2017,EST,1317550.0,33800136704.0,0.307,0.233,18.762,17.114,1.679,10.881,12.989,0.506,0.219,14.24,0.555,0.24,13.877,10.532,16.862,12.798,0.499,21.548,1590.352,1618.967,1138.664,2.842,69.92,113.071,355.409,1.97,59397.727,2.315,0.0,0.0,0.923,0.7,14.755,16.219,-1.649,-1.251,1.11,0.842,1.4,1.063,3.572,2.711,0.064,0.084,78.259,0.02,0.052,0.042,0.096,0.056,0.1,0.07,0.153,0.017,0.031,0.016,0.064,Europe,Northern Europe,42750.0,30.9419,0.00043887719298245614
Estonia,2018,EST,1322146.0,35409424384.0,0.298,0.225,17.935,16.653,-0.461,-2.694,12.595,0.47,0.214,13.565,0.507,0.231,13.063,9.88,17.988,13.605,0.508,21.846,1608.287,1635.62,1151.726,2.842,70.907,111.789,358.912,2.054,58728.527,2.193,0.0,0.0,0.987,0.746,13.637,15.112,-1.282,-0.97,1.11,0.84,1.39,1.051,3.503,2.65,0.064,0.085,77.648,0.019,0.049,0.041,0.089,0.054,0.099,0.07,0.151,0.017,0.031,0.015,0.063,Europe,Northern Europe,42750.0,30.9419,0.00041953216374269006
Finland,1990,FIN,4986551.0,134055206912.0,0.729,0.146,56.914,63.949,5.932,10.225,12.824,0.477,0.198,11.414,0.425,0.176,22.132,4.438,80.695,16.183,0.602,32.971,1492.205,4103.575,539.387,0.111,36.249,2774.894,882.356,1.131,64748.938,2.409,0.111,0.022,5.153,1.033,13.97,7.729,7.035,1.411,8.55,1.715,6.5,1.304,27.658,5.547,0.227,1.131,322.874,0.148,0.25,0.231,0.255,0.269,0.185,0.295,0.123,0.001,0.046,0.471,0.328,Europe,Northern Europe,303940.0,18.2453,0.0001872540633019675
Finland,1991,FIN,5013856.0,126220410880.0,0.569,0.113,55.189,59.292,-4.657,-7.282,11.826,0.47,0.179,11.007,0.437,0.167,21.388,4.266,74.589,14.877,0.591,33.54,1547.394,4162.867,560.775,0.215,41.633,2778.998,909.164,2.067,65893.164,2.617,0.103,0.021,5.384,1.074,13.872,7.665,4.104,0.818,8.46,1.687,5.92,1.181,26.808,5.347,0.187,0.936,330.379,0.112,0.237,0.212,0.249,0.263,0.186,0.293,0.126,0.003,0.05,0.468,0.326,Europe,Northern Europe,303940.0,18.2453,0.00018157860103967889
Finland,1992,FIN,5042120.0,122115850240.0,0.473,0.094,54.265,57.783,-1.51,-2.547,11.46,0.473,0.175,10.762,0.444,0.165,20.678,4.101,103.723,20.571,0.849,34.013,1601.659,4220.65,581.453,0.325,47.207,2782.515,935.818,2.843,65309.871,2.697,0.11,0.022,5.575,1.106,13.179,7.005,3.517,0.698,8.4,1.666,5.74,1.138,26.654,5.286,0.154,0.775,329.3,0.09,0.24,0.21,0.246,0.256,0.188,0.291,0.128,0.004,0.054,0.465,0.325,Europe,Northern Europe,303940.0,18.2453,0.00017853852734092256
Finland,1993,FIN,5066609.0,121309724672.0,0.361,0.071,56.313,63.641,5.859,10.14,12.561,0.525,0.192,11.115,0.464,0.17,23.401,4.619,85.187,16.813,0.702,34.375,1657.973,4284.291,604.853,0.482,53.029,2789.843,961.422,3.811,65549.227,2.738,0.157,0.031,5.822,1.149,13.36,7.216,7.328,1.446,8.37,1.652,5.83,1.151,25.604,5.054,0.191,0.968,332.112,0.066,0.247,0.23,0.275,0.248,0.189,0.29,0.131,0.005,0.058,0.462,0.323,Europe,Northern Europe,303940.0,18.2453,0.00018527669934855563
Finland,1994,FIN,5088491.0,126178762752.0,0.364,0.071,61.733,65.433,1.792,2.816,12.859,0.519,0.188,12.132,0.489,0.177,27.593,5.423,78.37,15.401,0.621,34.738,1719.705,4349.725,632.447,0.548,59.324,2793.543,987.829,4.819,68518.141,2.763,0.066,0.013,6.295,1.237,14.607,8.492,3.701,0.727,8.3,1.631,6.02,1.183,26.407,5.19,0.198,1.007,348.654,0.062,0.269,0.231,0.323,0.241,0.191,0.289,0.134,0.006,0.062,0.459,0.322,Europe,Northern Europe,303940.0,18.2453,0.00020310916628281896
Finland,1995,FIN,5107942.0,131584983040.0,0.378,0.074,58.116,62.256,-3.177,-4.856,12.188,0.473,0.187,11.377,0.442,0.175,24.657,4.827,75.296,14.741,0.572,35.116,1777.821,4411.98,657.104,0.623,65.834,2797.684,1013.42,5.724,65060.121,2.526,0.075,0.015,6.509,1.274,13.773,7.68,4.14,0.811,8.08,1.582,6.0,1.175,25.591,5.01,0.177,0.905,332.323,0.061,0.248,0.217,0.28,0.233,0.193,0.288,0.137,0.007,0.066,0.456,0.321,Europe,Northern Europe,303940.0,18.2453,0.0001912087912087912
Finland,1996,FIN,5124717.0,136504623104.0,0.381,0.074,64.033,67.917,5.661,9.093,13.253,0.498,0.195,12.495,0.469,0.184,29.757,5.807,74.826,14.601,0.548,35.498,1841.854,4479.897,686.861,0.687,72.623,2801.568,1039.451,6.734,67885.57,2.549,0.065,0.013,6.789,1.325,14.986,8.916,3.884,0.758,7.98,1.557,6.0,1.171,26.031,5.079,0.197,1.01,347.894,0.06,0.265,0.231,0.33,0.226,0.194,0.287,0.14,0.007,0.07,0.452,0.319,Europe,Northern Europe,303940.0,18.2453,0.0002106764492992038
Finland,1997,FIN,5139944.0,145148297216.0,0.45,0.088,62.696,70.647,2.73,4.02,13.745,0.487,0.201,12.198,0.432,0.178,28.497,5.544,73.54,14.307,0.507,35.948,1904.55,4550.544,715.358,0.791,79.269,2809.519,1065.467,7.718,68485.625,2.425,0.103,0.02,6.646,1.293,14.568,8.52,7.951,1.547,7.86,1.529,6.04,1.175,26.015,5.061,0.191,0.984,352.012,0.068,0.258,0.225,0.318,0.22,0.196,0.286,0.144,0.008,0.073,0.449,0.318,Europe,Northern Europe,303940.0,18.2453,0.00020627755478054877
Finland,1998,FIN,5153548.0,153137954816.0,0.448,0.087,59.351,68.035,-2.612,-3.697,13.202,0.444,0.187,11.517,0.388,0.163,23.718,4.602,71.473,13.869,0.467,36.396,1963.901,4618.58,739.075,0.855,86.861,2818.202,1092.038,8.678,70731.562,2.38,0.064,0.012,7.591,1.473,13.822,7.797,8.684,1.685,7.62,1.479,5.89,1.143,26.571,5.156,0.186,0.96,364.518,0.068,0.245,0.229,0.272,0.214,0.197,0.285,0.146,0.008,0.077,0.446,0.316,Europe,Northern Europe,303940.0,18.2453,0.0001952720931762848
Finland,1999,FIN,5165500.0,160061980672.0,0.479,0.093,58.867,68.43,0.395,0.58,13.247,0.428,0.191,11.396,0.368,0.165,23.036,4.46,74.003,14.326,0.462,36.874,2022.768,4687.009,762.111,0.91,94.432,2827.765,1118.76,9.682,69215.961,2.234,0.055,0.011,7.571,1.466,13.623,7.649,9.563,1.851,7.42,1.436,5.9,1.142,26.722,5.173,0.194,1.004,357.535,0.069,0.238,0.226,0.26,0.208,0.198,0.283,0.148,0.009,0.081,0.444,0.315,Europe,Northern Europe,303940.0,18.2453,0.00019367967361979337
Finland,2000,FIN,5176208.0,169209069568.0,0.505,0.098,57.01,66.5,-1.93,-2.821,12.847,0.393,0.185,11.014,0.337,0.159,21.985,4.247,79.017,15.265,0.467,37.379,2079.778,4753.509,784.096,0.968,102.147,2837.255,1144.58,10.607,69437.023,2.124,0.058,0.011,7.716,1.491,13.303,7.38,9.49,1.833,7.09,1.37,5.96,1.151,25.82,4.988,0.179,0.926,359.42,0.07,0.224,0.218,0.239,0.203,0.199,0.282,0.149,0.009,0.084,0.442,0.313,Europe,Northern Europe,303940.0,18.2453,0.00018756991511482529
Finland,2001,FIN,5188007.0,173703233536.0,0.504,0.097,62.514,72.407,5.907,8.883,13.957,0.417,0.197,12.05,0.36,0.17,26.125,5.036,81.219,15.655,0.468,37.883,2142.292,4825.916,810.221,1.021,110.537,2847.148,1171.023,11.607,70776.586,2.114,0.053,0.01,8.39,1.617,14.387,11.438,9.893,1.907,6.93,1.336,5.86,1.13,26.443,5.097,0.193,1.0,367.189,0.067,0.244,0.238,0.282,0.198,0.2,0.281,0.152,0.009,0.087,0.44,0.311,Europe,Northern Europe,303940.0,18.2453,0.00020567875238533922
Finland,2002,FIN,5200588.0,176750428160.0,0.485,0.093,65.041,76.473,4.066,5.616,14.705,0.433,0.207,12.506,0.368,0.176,28.305,5.443,81.579,15.687,0.462,38.368,2207.333,4902.388,838.525,1.083,118.877,2858.579,1197.828,12.653,70969.812,2.088,0.062,0.012,8.34,1.604,14.808,11.879,11.432,2.198,6.68,1.284,6.05,1.163,26.805,5.154,0.201,1.046,369.085,0.061,0.247,0.243,0.292,0.192,0.201,0.281,0.154,0.01,0.09,0.438,0.31,Europe,Northern Europe,303940.0,18.2453,0.00021399289333421068
Finland,2003,FIN,5212991.0,180407926784.0,0.467,0.09,72.654,84.819,8.346,10.914,16.271,0.47,0.215,13.937,0.403,0.184,35.015,6.717,89.47,17.163,0.496,38.834,2279.987,4987.207,873.541,1.139,128.107,2870.744,1224.751,13.616,75814.094,2.191,0.056,0.011,9.23,1.771,16.332,13.422,12.164,2.333,6.44,1.235,6.07,1.164,26.923,5.165,0.185,0.963,395.218,0.055,0.263,0.255,0.333,0.187,0.203,0.28,0.157,0.01,0.094,0.436,0.308,Europe,Northern Europe,303940.0,18.2453,0.00023904060011844443
Finland,2004,FIN,5228143.0,187631845376.0,0.529,0.101,68.939,81.58,-3.239,-3.819,15.604,0.435,0.207,13.186,0.367,0.175,31.638,6.052,85.424,16.339,0.455,39.363,2348.927,5068.787,905.179,1.194,136.976,2883.385,1251.662,14.552,75276.812,2.098,0.055,0.011,8.869,1.696,15.518,12.645,12.641,2.418,6.21,1.188,6.23,1.192,26.911,5.147,0.179,0.936,393.558,0.058,0.241,0.24,0.291,0.181,0.203,0.28,0.16,0.01,0.096,0.435,0.307,Europe,Northern Europe,303940.0,18.2453,0.00022681779298545763
Finland,2005,FIN,5246070.0,192989478912.0,0.542,0.103,57.047,70.641,-10.939,-13.409,13.465,0.366,0.198,10.874,0.296,0.16,21.034,4.009,80.812,15.404,0.419,39.905,2405.974,5139.428,926.213,1.264,145.098,2896.978,1278.018,15.476,68151.414,1.853,0.07,0.013,8.122,1.548,13.137,10.28,13.593,2.591,5.92,1.128,6.44,1.228,26.356,5.024,0.176,0.924,357.527,0.056,0.193,0.206,0.182,0.176,0.203,0.278,0.16,0.01,0.098,0.434,0.305,Europe,Northern Europe,303940.0,18.2453,0.00018769164966769757
Finland,2006,FIN,5266249.0,200964489216.0,0.574,0.109,68.371,80.828,10.188,14.422,15.348,0.402,0.211,12.983,0.34,0.178,31.584,5.997,89.726,17.038,0.446,40.479,2474.344,5220.256,957.796,1.322,153.785,2909.436,1304.469,16.493,72884.914,1.91,0.058,0.011,8.687,1.65,15.252,12.409,12.458,2.366,6.01,1.141,6.12,1.162,26.451,5.023,0.193,1.017,383.83,0.055,0.223,0.227,0.259,0.17,0.204,0.277,0.163,0.01,0.101,0.432,0.303,Europe,Northern Europe,303940.0,18.2453,0.00022494900309271565
Finland,2007,FIN,5288694.0,211541000192.0,0.605,0.114,66.76,80.097,-0.731,-0.905,15.145,0.379,0.209,12.623,0.316,0.174,30.347,5.738,88.755,16.782,0.42,41.085,2541.104,5300.353,988.143,1.403,161.902,2922.773,1331.113,17.458,72360.156,1.809,0.081,0.015,8.118,1.535,14.837,12.011,13.337,2.522,5.82,1.1,6.31,1.193,26.644,5.038,0.182,0.965,382.691,0.054,0.212,0.223,0.238,0.165,0.204,0.276,0.164,0.011,0.102,0.431,0.301,Europe,Northern Europe,303940.0,18.2453,0.0002196486148581957
Finland,2008,FIN,5313358.0,213224882176.0,0.62,0.117,58.621,71.555,-8.542,-10.664,13.467,0.336,0.194,11.033,0.275,0.159,23.674,4.455,82.74,15.572,0.388,41.704,2599.725,5371.908,1011.817,1.5,170.261,2935.707,1356.052,18.39,69455.758,1.731,0.097,0.018,8.359,1.573,13.24,10.432,12.934,2.434,5.7,1.073,6.64,1.25,24.939,4.694,0.175,0.932,369.043,0.054,0.183,0.195,0.179,0.16,0.203,0.275,0.164,0.011,0.104,0.43,0.299,Europe,Northern Europe,303940.0,18.2453,0.00019287030334934528
Finland,2009,FIN,5338813.0,195736961024.0,0.385,0.072,55.905,67.373,-4.182,-5.844,12.62,0.344,0.197,10.471,0.286,0.163,22.894,4.288,69.834,13.08,0.357,42.09,2655.63,5439.281,1034.711,1.575,177.76,2947.175,1380.243,19.252,64071.469,1.748,0.075,0.014,7.498,1.405,12.49,9.703,11.468,2.148,5.58,1.045,5.52,1.034,24.191,4.531,0.161,0.862,342.066,0.033,0.177,0.184,0.176,0.155,0.203,0.273,0.165,0.011,0.104,0.429,0.297,Europe,Northern Europe,303940.0,18.2453,0.00018393432914390998
Finland,2010,FIN,5363279.0,201743089664.0,0.526,0.098,64.081,76.612,9.238,13.712,14.284,0.38,0.206,11.948,0.318,0.172,29.141,5.433,82.681,15.416,0.41,42.615,2719.711,5515.893,1063.851,1.672,186.032,2959.706,1405.37,20.171,69325.516,1.843,0.096,0.018,8.273,1.542,13.947,11.183,12.531,2.336,5.68,1.059,5.19,0.968,25.127,4.685,0.171,0.919,371.812,0.042,0.192,0.201,0.209,0.15,0.203,0.272,0.166,0.012,0.105,0.428,0.296,Europe,Northern Europe,303940.0,18.2453,0.0002108343752056327
Finland,2011,FIN,5388173.0,207082078208.0,0.558,0.104,56.637,69.388,-7.224,-9.429,12.878,0.335,0.198,10.511,0.274,0.162,24.079,4.469,70.786,13.137,0.342,43.173,2776.348,5585.28,1087.93,1.759,193.285,2972.457,1429.131,21.069,65007.191,1.691,0.088,0.016,7.252,1.346,12.392,2.246,12.751,2.366,5.48,1.017,4.75,0.882,23.762,4.41,0.167,0.898,350.27,0.041,0.164,0.176,0.163,0.145,0.202,0.27,0.166,0.012,0.106,0.426,0.294,Europe,Northern Europe,303940.0,18.2453,0.0001863426992169507
Finland,2012,FIN,5413865.0,204128370688.0,0.497,0.092,51.146,63.567,-5.821,-8.389,11.741,0.311,0.187,9.447,0.251,0.15,19.592,3.619,67.839,12.531,0.332,43.67,2827.494,5648.847,1107.523,1.861,199.746,2984.877,1452.8,21.894,62931.297,1.669,0.102,0.019,6.462,1.194,11.288,1.193,12.421,2.294,5.47,1.01,4.78,0.883,23.668,4.372,0.152,0.825,340.702,0.036,0.146,0.16,0.131,0.14,0.2,0.268,0.165,0.013,0.106,0.425,0.292,Europe,Northern Europe,303940.0,18.2453,0.00016827663354609463
Finland,2013,FIN,5438873.0,202579968000.0,0.482,0.089,51.704,65.554,1.987,3.126,12.053,0.324,0.192,9.506,0.255,0.151,21.358,3.927,66.571,12.24,0.329,44.152,2879.198,5714.401,1128.881,1.94,205.81,2998.727,1475.637,22.778,62910.227,1.689,0.079,0.015,6.064,1.115,11.377,1.331,13.85,2.546,5.34,0.982,4.88,0.897,22.837,4.199,0.163,0.884,342.161,0.033,0.146,0.164,0.142,0.135,0.199,0.266,0.164,0.013,0.105,0.424,0.289,Europe,Northern Europe,303940.0,18.2453,0.0001701125222083306
Finland,2014,FIN,5461436.0,201300410368.0,0.469,0.086,47.596,62.288,-3.265,-4.981,11.405,0.309,0.189,8.715,0.236,0.144,19.325,3.538,61.643,11.287,0.306,44.621,2926.793,5776.689,1148.206,2.024,211.203,3013.42,1497.177,23.563,60472.641,1.641,0.084,0.015,5.392,0.987,10.587,0.586,14.693,2.69,5.21,0.954,4.98,0.912,21.54,3.944,0.144,0.786,330.267,0.031,0.134,0.154,0.128,0.131,0.197,0.264,0.164,0.013,0.104,0.424,0.287,Europe,Northern Europe,303940.0,18.2453,0.00015659669671645718
Finland,2015,FIN,5479457.0,201843998720.0,0.462,0.084,44.099,60.037,-2.251,-3.614,10.957,0.297,0.182,8.048,0.218,0.134,16.841,3.073,55.151,10.065,0.273,45.083,2970.893,5836.727,1165.047,2.133,215.926,3029.359,1518.458,24.247,60087.457,1.631,0.109,0.02,4.723,0.862,9.919,-0.051,15.938,2.909,5.13,0.936,4.96,0.905,21.281,3.884,0.125,0.684,329.247,0.032,0.124,0.147,0.114,0.127,0.196,0.262,0.163,0.013,0.103,0.423,0.285,Europe,Northern Europe,303940.0,18.2453,0.00014509113640850168
Finland,2016,FIN,5495217.0,204639584256.0,0.553,0.101,47.182,63.963,3.925,6.538,11.64,0.313,0.191,8.586,0.231,0.141,18.658,3.395,57.156,10.401,0.279,45.636,3018.074,5900.69,1183.705,2.237,220.133,3046.14,1541.32,25.043,60865.188,1.634,0.104,0.019,4.207,0.766,10.378,11.583,16.781,3.054,5.02,0.914,4.88,0.888,22.863,4.16,0.145,0.796,334.467,0.037,0.133,0.16,0.13,0.123,0.194,0.26,0.162,0.014,0.102,0.422,0.283,Europe,Northern Europe,303940.0,18.2453,0.00015523458577350793
Finland,2017,FIN,5508146.0,211331219456.0,0.604,0.11,44.578,62.385,-1.578,-2.467,11.326,0.295,0.19,8.093,0.211,0.136,17.087,3.102,55.446,10.066,0.262,46.24,3062.652,5963.075,1200.792,2.383,224.019,3063.947,1563.447,25.771,59514.531,1.551,0.147,0.027,3.886,0.706,9.833,11.049,17.807,3.233,4.9,0.89,4.91,0.891,22.127,4.017,0.132,0.727,327.815,0.04,0.123,0.154,0.118,0.12,0.193,0.258,0.161,0.014,0.1,0.422,0.28,Europe,Northern Europe,303940.0,18.2453,0.0001466671053497401
Finland,2018,FIN,5515465.0,214535733248.0,0.602,0.109,45.796,65.545,3.161,5.066,11.884,0.306,0.196,8.303,0.213,0.137,17.922,3.249,57.914,10.5,0.27,46.842,3108.449,6028.62,1218.714,2.474,228.431,3083.696,1585.548,26.44,60603.012,1.558,0.091,0.016,4.412,0.8,10.061,11.319,19.749,3.581,4.75,0.861,4.94,0.896,22.101,4.007,0.121,0.669,334.254,0.038,0.124,0.16,0.122,0.117,0.191,0.256,0.16,0.014,0.099,0.422,0.278,Europe,Northern Europe,303940.0,18.2453,0.00015067447522537343
France,1990,FRA,56412896.0,1636207689728.0,10.795,0.191,393.423,377.045,0.23,0.061,6.684,0.23,0.142,6.974,0.24,0.148,80.233,1.422,492.588,8.732,0.301,454.536,27467.426,23099.439,17425.719,54.707,1071.139,-4047.181,8456.308,5.017,47114.281,1.624,4.305,0.076,59.116,1.048,8.79,8.35,-16.378,-0.29,70.72,1.254,61.3,1.087,233.957,4.147,0.089,5.017,2657.853,2.186,1.729,1.364,0.923,3.71,3.399,1.659,3.982,0.668,1.354,-0.687,3.143,Europe,Western Europe,547557.0,118.2646,0.0007185060185514933
France,1991,FRA,56645216.0,1655610540032.0,10.247,0.181,418.367,406.129,29.085,7.714,7.17,0.245,0.144,7.386,0.253,0.148,85.819,1.515,504.5,8.906,0.305,464.784,27885.793,23505.57,17511.539,59.112,1137.973,-4059.419,8702.466,9.92,49874.691,1.706,4.405,0.078,66.834,1.18,9.196,8.758,-12.238,-0.216,70.63,1.247,61.76,1.09,246.158,4.346,0.087,4.903,2825.163,2.018,1.8,1.45,0.997,3.643,3.354,1.655,3.924,0.698,1.37,-0.684,3.121,Europe,Western Europe,547557.0,118.2646,0.0007640610931829928
France,1992,FRA,56864048.0,1682859229184.0,9.208,0.162,406.648,397.745,-8.385,-2.065,6.995,0.236,0.14,7.151,0.242,0.143,77.787,1.368,544.881,9.582,0.324,473.992,28292.441,23903.314,17589.324,63.516,1205.821,-4068.322,8945.448,14.341,50099.133,1.693,4.403,0.077,67.848,1.193,8.904,8.468,-8.904,-0.157,70.09,1.233,59.66,1.049,242.982,4.273,0.078,4.421,2848.84,1.741,1.801,1.448,0.926,3.567,3.313,1.651,3.869,0.729,1.386,-0.68,3.106,Europe,Western Europe,547557.0,118.2646,0.0007426587551615632
France,1993,FRA,57053728.0,1673263972352.0,8.454,0.148,388.08,376.392,-21.353,-5.368,6.597,0.225,0.132,6.802,0.232,0.136,62.979,1.104,504.09,8.835,0.301,482.446,28680.521,24279.705,17652.305,67.717,1273.897,-4080.01,9185.325,18.832,49941.852,1.703,4.202,0.074,68.076,1.193,8.542,8.107,-11.688,-0.205,70.23,1.231,59.9,1.05,239.877,4.204,0.079,4.491,2849.369,1.533,1.701,1.359,0.741,3.486,3.271,1.645,3.811,0.756,1.399,-0.676,3.09,Europe,Western Europe,547557.0,118.2646,0.0007087481303316367
